"TaxaID","comment"
1589751,"Paenibacillus larvae ATCC 9545"
1647373,"Strain: Acinetobacter baumannii 28"
1589755,"Paenibacillus larvae ATCC 25747"
1628720,"Acinetobacter baumannii strain YMC11/12/R1215 and YMC11/ 12/R2315"
1628720,"Acinetobacter baumannii strain YMC11/12/R1215 and YMC11/ 12/R2315"
1610832,"Strain Km Sp−"
351426,"Prunus mume cv. Bungo (Q1256-01)"
1643324,"Bacillus thuringiensis strain 4B1\nBacillus cereus strain 6A1"
1643324,"Bacillus thuringiensis strain 4B1\nBacillus cereus strain 6A1"
1698451,"Bacillus thuringiensis subsp. kurstaki ATCC 33679"
1690456,"B. cereus Gibson\nB. cereus FD45"
1690456,"B. thuringiensis PS52A1 \nB. thuringiensis DSM-350 \nB. thuringiensis Al Hakam"
1690456,"B. thuringiensis subsp. kurstaki ATCC 33679 (Btk)\nB. thuringiensis PS52A1\nB. thuringiensis DSM-350\nB. thuringiensis Al Hakam"
2169774,"Culture cell line: rabbit kidney cells"
351428,"Prunus persica cv. Ta Tao 23 (Q-375-23)\nPrunus persica cv. Ta Tao 25 (Q-375-02)"
1296655,"Bacillus cereus BC7003"
1296656,"Bacillus cereus BC7003"
1701404,"Source of isolation: Boiling Springs Lake  Lassen Volcanic National Park\nThe taxonomic assignment of the host was due to the title in the RefSeq entry: ""Boiling Springs Lake Viral Metagenome""."
1701405,"Source of isolation: Boiling Springs Lake  Lassen Volcanic National Park\nThe taxonomic assignment of the host was due to the title in the RefSeq entry: ""Boiling Springs Lake Viral Metagenome""."
1229760,"Strain KZ-1"
1643326,"Bacillus thuringiensis strain 4J1\nBacillus cereus strain 6A1"
1643326,"Bacillus thuringiensis strain 4J1\nBacillus cereus strain 6A1"
1610509,"Strain: Achromobacter xylosoxidans A22732"
1766767,"Alternaria brassicicola strain 817-14"
1003177,"Strain: 17802"
1712539,"C.turicensis LMG 23827  290707/7\nC.malonaticus 161007/29  LMG 23826\nC.condimenti 040407/32\nC.dublinensis LMG 23823"
1712539,"C.turicensis LMG 23827  290707/7\nC.malonaticus 161007/29  LMG 23826\nC.condimenti 040407/32\nC.dublinensis LMG 23823"
1712539,"C.turicensis LMG 23827  290707/7\nC.malonaticus 161007/29  LMG 23826\nC.condimenti 040407/32\nC.dublinensis LMG 23823"
1712539,"C.turicensis LMG 23827  290707/7\nC.malonaticus 161007/29  LMG 23826\nC.condimenti 040407/32\nC.dublinensis LMG 23823"
1712539,"C.turicensis LMG 23827  290707/7\nC.malonaticus 161007/29  LMG 23826\nC.condimenti 040407/32\nC.dublinensis LMG 23823"
1572712,"Strain DSM 2542T"
1589748,"Achromobacter xylosoxidans strain CCUG 48386"
1445810,"Strain GR8"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1615758,"Culture cell line: Vero E6  SK-N-SH  T98-G and HEK-293 cells"
1611877,"Culture cell line: VERO cells"
1611877,"Culture cell line: VERO cells"
1611877,"Culture cell line: VERO cells"
1780507,"Culture cell line: Vero cells  The human cell lines A549 and Huh7"
1780507,"Culture cell line: Vero cells  The human cell lines A549 and Huh7"
1780507,"Culture cell line: Vero cells  The human cell lines A549 and Huh7"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
2560349,"Labolatry host: Rubus  Beta vulgaris  Chenopodium quinoa   Vigna unguiculata  Cucumis melo  Cucumis sativus Glycine max  Gomphrena globosa  Nicotiana rustica  Nicotiana tabacum  Pisum sativum  Cucurbita pepo  Solanum lycopersicum  Spinacia oleracea"
1732175,"Potential host: 2281 Sulfolobales"
1715293,"Culture cell line: Duck embryo fibroblasts"
1715293,"Culture cell line: Duck embryo fibroblasts"
1813599,"Strain NEFF  ATCC 30010  ALX"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788436,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788432,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1764086,"Culture cell line: Vero cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1788433,"Culture cell line: PK15  293T  A549  LLC-MK2  Vero E6  Paki E9  RlKi  RcKi cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1401445,"Culture cell line: DF-1  MDCK  MDBK  BHK  Vero  293 cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862978,"Culture cell line:CHSE-214  rainbow trout gonad-2  fathead minnow cells"
1862824,"Predicted host: Homo sapiens"
2760809,"Culture cell line: RD  HEp-2c cells"
1548718,"Culture cell line: CEC-32"
1548718,"Culture cell line: CEC-32"
1884917,"Culture cell line: Duck embryo fibroblasts"
1884917,"Culture cell line: Duck embryo fibroblasts"
103723,"host: grapevine cv. Graciano"
1838077,"Strain: G. terrae 3612"
1838070,"Strain: G. terrae 3612"
1838078,"Strain: G. terrae 3612\n"
1838079,"Strain: G. terrae 3612"
1884832,"Gompholobium preissii"
1552662,"Culture cell line: C6/36 cells"
46916,"Culture cell line: primary equine kidney cells"
1788434,"Culture cell line: MsIn cells"
1788435,"Culture cell line: MsIn cells"
1895000,"Strain HZ11"
1895000,"Strain HZ11"
1838065,"Strain: G. terrae 3612"
1497851,"Strain G24"
1838082,"Strain: G. terrae 3612"
1838083,"Strain: G. terrae 3612"
1838071,"Strain: G. terrae 3612"
1838075,"Strain: G. terrae 3612"
1838074,"Strain: G. terrae 3612"
1838081,"Strain : Gordonia terrae 3612"
1796992,"Strain MGK1  ERV9"
1838080,"Strain: G. terrae 3612"
1838061,"Strain: G. terrae 3612"
1838066,"Strain: G. terrae 3612"
1838064,"Strain: G. terrae 3612"
1838067,"Strain: G. terrae 3612"
1887654,"Strain: G. terrae 3612"
1887651,"Strain: G. terrae 3612"
1852564,"Strain DSM 350"
1887645,"Strain: G. terrae 3612"
1887652,"Strain: G. terrae 3612"
28874,"Culture cell line: BSC-40 (african green monkey kidney cells)"
1837830,"Bacillus thuringiensis Berliner strain 1915 DSM 350 (Bt-350)\nBacillus cereus strain FDA5 (ATCC 10702)\nBacillus thuringiensis str. Al Hakam strain PS52\nBacillus thuringiensis strain PS52A1"
1837830,"Bacillus thuringiensis Berliner strain 1915 DSM 350 (Bt-350)\nBacillus cereus strain FDA5 (ATCC 10702)\nBacillus thuringiensis str. Al Hakam strain PS52\nBacillus thuringiensis strain PS52A1"
1837830,"Bacillus thuringiensis Berliner strain 1915 DSM 350 (Bt-350)\nBacillus cereus strain FDA5 (ATCC 10702)\nBacillus thuringiensis str. Al Hakam strain PS52\nBacillus thuringiensis strain PS52A1"
1837830,"Bacillus thuringiensis Berliner strain 1915 DSM 350 (Bt-350)\nBacillus cereus strain FDA5 (ATCC 10702)\nBacillus thuringiensis str. Al Hakam strain PS52\nBacillus thuringiensis strain PS52A1"
1837830,"Bacillus thuringiensis Berliner strain 1915 DSM 350 (Bt-350)\nBacillus cereus strain FDA5 (ATCC 10702)\nBacillus thuringiensis str. Al Hakam strain PS52\nBacillus thuringiensis strain PS52A1"
160796,"Culture cell line: BSC-40 (african green monkey kidney cells)"
1887655,"Strain: G. terrae 3612"
1868599,"Strain LH001 EFR-1 EFR-4 EFR-5"
1887649,"Strain: G. terrae 3612"
1887643,"Strain: G. terrae 3612"
1887641,"Strain: G. terrae 3612"
1698439,"Strain 54149"
1887656,"Strain: G. terrae 3612"
1887648,"Strain: G. terrae 3612"
1887650,"Strain: G. terrae 3612"
1887644,"Strain: G. terrae 3612"
1887646,"Strain: G. terrae 3612"
1792032,"Strain W-23  HER1130"
1718278,"Strains: B.abortus  S19  544  86/8/59  Tulya  292  B3196  870  63/75  C68"
1718278,"Strains: B.melitensis 16M  Ether"
1718278,"Strains: B.suis 1330  40  513"
1718278,"Strains: Brusella sp. F60  F965"
1605379,"Strain Acb8/09"
1908808,"Associated orchid species : Pterostylis sp."
1908813,"Associated orchid species : Pterostylis sp."
1908806,"Associated  orchid  species :  Pterostylis sp."
1908807,"Associated orchid species : Pterostylis sp."
1908811,"Associated orchid species : Pterostylis sp."
1720526,"Culture cell line: Acanthamoeba castellan"
1720526,"Culture cell line: Acanthamoeba castellan"
1972685,"Culture cell line: C6/36 cells"
1972685,"host=""Anopheles quadrimaculatus"""
1972687,"host=""unidentified mosquitos""\nisolation source: Anopheles triannulatus mosquitoes"
1917013,"Culture cell line: fetal bovine serum"
1920698,"Vector: Euscelidius variegatus"
67082,"Culture cell line: Vero cells"
67082,"Culture cell line: Vero cells"
1923415,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923416,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923776,"either Nematoda sp. or Ascarididae sp."
1923776,"either Nematoda sp. or Ascarididae sp."
1922972,"host=""roundworm""\neither 46685 Ascaridia galli or 6253 Ascaris suum"
1922617,"host=""hermit crab"""
1923369,"Atyidae sp."
1923654,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ Crassostrea ariakensis Mytilus coruscus"
1923409,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923418,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923451,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923425,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923680,"Source of isolation: Charybdis crab mix Wenzhou; 600358 Charybdis hellerii  80839 Charybdis japonica  930203 Charybdis lucifera"
1922438,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922448,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922436,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923760,"Spirurida sp2"
1922351,"host=""Charybdis crab"""
1922498,"Comment: host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922499,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923744,"either Armadillidium vulgare or Armadillidium sp."
1923744,"either Armadillidium vulgare or Armadillidium sp."
1923744,"either Armadillidium vulgare or Armadillidium sp."
1922464,"host=""hermit crab"""
1922464,"host=""hermit crab"""
1922656,"host=""hermit crab"""
1922644,"host=""hermit crab"""
1922561,"Comment: host=""hermit crab"""
1922563,"host=""hermit crab"""
1922601,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922638,"host=""hermit crab"""
1922576,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922585,"Comment: host=""hermit crab"""
1922634,"host=""hermit crab"""
1923577,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923578,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923431,"Heteroptera sp."
1923429,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923433,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923650,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923454,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923430,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923435,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923414,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923420,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923422,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923652,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923553,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ Crassostrea ariakensis Mytilus coruscus"
1923421,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923300,"host=""roundworm""\neither 46685 Ascaridia galli or 6253 Ascaris suum"
1923360,"Atyidae sp."
1923445,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923655,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923442,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923452,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923355,"Atyidae sp."
1923450,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923449,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923448,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923559,"Source of isolation: Bivalva mix Beihai; Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ ￼Crassostrea ariakensis and Mytilus coruscus"
1923443,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923440,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923447,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923456,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923441,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923444,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923455,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923439,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923446,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923417,"any host of Heteroptera sp.  Daphnia magna  Daphnia carinata and Moina macrocopa"
1923622,"host=""Charybdis crab"""
1923621,"host=""Charybdis crab"""
1922705,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923613,"host=""Charybdis crab"""
1922689,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923594,"host=""Charybdis crab"""
1922703,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923651,"host=""Charybdis crab"""
1923653,"host=""Charybdis crab"""
1923350,"Source of isolation: common pheasant gut roundworm"
1923562,"host=""Charybdis crab"""
1922738,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922743,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922752,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922741,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922740,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922749,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1922756,"host=""Paphia shell""\neither 223148 Paphia undulata or 6592 Veneridae"
1923554,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ Crassostrea ariakensis Mytilus coruscus"
1923423,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923658,"any host of Aedes albopictus  Armigeres subalbatus  Anopheles paraliae   Anopheles sinensis  Culex pipiens  Culex sp.  Culex tritaeniorhynchus"
1923659,"any host of Aedes albopictus  Armigeres subalbatus  Anopheles paraliae   Anopheles sinensis  Culex pipiens  Culex sp.  Culex tritaeniorhynchus"
1923660,"any host of Aedes albopictus  Armigeres subalbatus  Anopheles paraliae   Anopheles sinensis  Culex pipiens  Culex sp.  Culex tritaeniorhynchus"
1923649,"host=""Charybdis crab"""
1923555,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ Crassostrea ariakensis Mytilus coruscus"
1923358,"Atyidae sp."
1923583,"host=""Charybdis crab"""
1923371,"Atyidae sp."
1923373,"Atyidae sp."
1923366,"Atyidae sp."
1923368,"Atyidae sp."
1923357,"Atyidae sp."
1923367,"Atyidae sp."
1923561,"Comment: host=""Charybdis crab"""
1923378,"Atyidae sp."
1923372,"Atyidae sp."
1923377,"Atyidae sp."
1923374,"Atyidae sp."
1923370,"Atyidae sp."
1923453,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923453,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923457,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923457,"any host of Daphnia magna  Daphnia carinata and Moina macrocopa"
1923656,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923648,"host=""Charybdis crab"""
1923648,"host=""Charybdis crab"""
1923656,"any host of Exopalaemon carinicauda  Metapenaeus sp.  Solenocera crassicornis  Penaeus monodon  Litopenaeus vannamei"
1923664,"any host of Aedes albopictus  Armigeres subalbatus  Anopheles paraliae   Anopheles sinensis  Culex pipiens  Culex sp.  Culex tritaeniorhynchus"
1923682,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ ￼Crassostrea ariakensis and Mytilus coruscus"
1923684,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ ￼Crassostrea ariakensis and Mytilus coruscus"
1923671,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ ￼Crassostrea ariakensis and Mytilus coruscus"
1923678,"any host of Barbatia virescens  Sinonovacula constricta  Tegillarca granosa ￼ ￼Crassostrea ariakensis Mytilus coruscus"
1923691,"either of Armadillidium vulgare or Armadillidium sp."
1923698,"Source of isolation: True flies; Atherigona orientalis  Chrysomya megacephala  Lucilia sericata  Musca domestica  Sarcophaga dux  S. peregrine and S. sp."
2560777,"Culture cell line: QM9 cells"
2560777,"Culture cell line: QM9 cells"
2560777,"Culture cell line: QM9 cells"
1923730,"Source of isolation: Flea and ants mix Hubei: 7515 Ctenocephalides felis   291737 Tetramorium tsushimae"
